"Country Name";"Country Code";"Indicator Name";"Indicator Code";Attribute;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;"Common Reference Period";
"Russian Federation";"922";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";
"Lithuania";"946";"Consumer Price Index; All items";"PCPI_IX";"Value";"69.13315";"70.0782833333333";"70.2755583333333";"69.4784166666667";"70.2872166666667";"72.1557916666667";"74.8537833333333";"79.148275";"87.795925";"91.7055166666667";"92.9153083333333";"96.7529666666667";"99.7426166666667";"100.7874";"100.891975";"99.9999916666667";"100.905516666667";"104.662116666667";"107.485825";"109.995091666667";"111.314916666667";"2015A";
"Lithuania";"946";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";
"Latvia";"941";"Consumer Price Index; All items";"PCPI_IX";"Value";"55.0215308333333";"56.3899383333333";"57.4832691666667";"59.1747991666667";"62.8391308333333";"67.0797983333333";"71.4642675";"78.67714";"90.7952441666667";"94.004045";"92.9844433333333";"97.0485475";"99.2396991666667";"99.2104683333333";"99.82606";"99.9999991666667";"100.1406325";"103.075116666667";"105.687508333333";"108.658816666667";"108.89685";"2015A";
"Latvia";"941";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";
"Cayman Islands";"377";"Consumer Price Index; All items";"PCPI_IX";"Value";;;;;;;;;;"98.6272";"98.89955";"100.2104";"101.40185";"103.59275";"104.9125";"102.44965";"101.809075";;;;;"2008Q2";
"Cayman Islands";"377";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";;;;;;;;;;"2008Q2";"2008Q2";"2008Q2";"2008Q2";"2008Q2";"2008Q2";"2008Q2";"2008Q2";;;;;
"France";"132";"Consumer Price Index; All items";"PCPI_IX";"Value";"79.9291666666667";"81.2358333333333";"82.7983333333333";"84.5358333333333";"86.3466666666667";"87.8541666666667";"89.3258333333333";"90.655";"93.205";"93.2866666666667";"94.715";"96.715";"98.605";"99.4566666666667";"99.9616666666667";"99.9991666666667";"100.1825";"101.216666666667";"103.09";"104.2325";"104.729166666667";"2015A";
"France";"132";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";
"Canada";"156";"Consumer Price Index; All items";"PCPI_IX";"Value";"95.375";"97.7833333333333";"99.9916666666667";"102.75";"104.658333333333";"106.975";"109.116666666667";"111.45";"114.091666666667";"114.433333333333";"116.466666666667";"119.858333333333";"121.675";"122.816666666667";"125.158333333333";"126.566666666667";"128.375";"130.425";"133.383333333333";"135.983333333333";"136.958333333333";"2002A";
"Canada";"156";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"2002A";"2002A";"2002A";"2002A";"2002A";"2002A";"2002A";"2002A";"2002A";"2002A";"2002A";"2002A";"2002A";"2002A";"2002A";"2002A";"2002A";"2002A";"2002A";"2002A";"2002A";
"Turkey";"186";"Consumer Price Index; All items";"PCPI_IX";"Value";"36.74117";"56.7284358333333";"82.2358783333333";"100.000833333333";"108.599166666667";"117.481666666667";"128.756666666667";"140.030833333333";"154.655833333333";"164.323333333333";"178.4";"189.945833333333";"206.835";"222.333333333333";"242.02";"260.585";"280.845833333333";"312.144166666667";"363.125";"418.235833333333";"469.590833333333";"2003A";
"Turkey";"186";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"2003A";"2003A";"2003A";"2003A";"2003A";"2003A";"2003A";"2003A";"2003A";"2003A";"2003A";"2003A";"2003A";"2003A";"2003A";"2003A";"2003A";"2003A";"2003A";"2003A";"2003A";
"Finland";"172";"Consumer Price Index; All items";"PCPI_IX";"Value";"79.125435";"81.1656375";"82.4409283333333";"83.1642983333333";"83.3199158333333";"83.8397275";"85.1532141666667";"87.2911266666667";"90.8403433333333";"90.8403425";"91.916015";"95.0566083333333";"97.7261175";"99.1707891666667";"100.203351666667";"99.995";"100.351666666667";"101.108333333333";"102.204166666667";"103.250833333333";"103.550833333333";"2015A";
"Finland";"172";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";
"Croatia; Rep. of";"960";"Consumer Price Index; All items";"PCPI_IX";"Value";;;;;;"79.9416666666667";"82.4916666666667";"84.8833333333333";"90.0416666666667";"92.1833333333333";"93.1333333333333";"95.25";"98.5";"100.683333333333";"100.466666666667";"100";"98.875";"99.9916666666667";"101.491666666667";"102.275";;"2015A";
"Croatia; Rep. of";"960";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";;;;;;"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";;
"Luxembourg";"137";"Consumer Price Index; All items";"PCPI_IX";"Value";"73.3087266666667";"75.26154";"76.8225291666667";"78.3972683333333";"80.14214";"82.1358333333333";"84.3258333333333";"86.2758333333333";"89.2108333333333";"89.5391666666667";"91.575";"94.6983333333333";"97.22";"98.9058333333333";"99.5275";"100";"100.290833333333";"102.026666666667";"103.585833333333";"105.391666666667";"106.255833333333";"2015A";
"Luxembourg";"137";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";
"Honduras";"268";"Consumer Price Index; All items";"PCPI_IX";"Value";"105.958432241909";"116.209015815098";"125.146081472273";"134.75";"145.683333333333";"158.516666666667";"167.358333333333";"178.966666666667";"199.375";"210.333333333333";"220.216666666667";"235.108333333333";"247.325";"260.091666666667";"276.033333333333";"284.75";"292.508333333333";"304.016666666667";"317.233333333333";"331.083333333333";"342.566666666667";"1999M12";
"Honduras";"268";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"1999M12";"1999M12";"1999M12";"1999M12";"1999M12";"1999M12";"1999M12";"1999M12";"1999M12";"1999M12";"1999M12";"1999M12";"1999M12";"1999M12";"1999M12";"1999M12";"1999M12";"1999M12";"1999M12";"1999M12";"1999M12";
"Bulgaria";"918";"Consumer Price Index; All items";"PCPI_IX";"Value";"3447.10855632533";"3700.84812380733";"3915.872716336";"4007.8425357074";"4254.20985632937";"4468.57260219539";"4793.06223021126";"5195.80092285557";"5837.41580976215";"5998.13167254491";"6144.42554051628";"6403.71436686746";"6592.91648146526";"6651.59960522458";"6557.26769700625";"6550.40661398183";"6498.08530074471";"6632.22885365683";"6818.71840139494";"7030.35297239303";"7147.99974368023";"1995A";
"Bulgaria";"918";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"1995A";"1995A";"1995A";"1995A";"1995A";"1995A";"1995A";"1995A";"1995A";"1995A";"1995A";"1995A";"1995A";"1995A";"1995A";"1995A";"1995A";"1995A";"1995A";"1995A";"1995A";
"United States";"111";"Consumer Price Index; All items";"PCPI_IX";"Value";"78.9707207568715";"81.2025684592531";"82.4904668765521";"84.3630788186188";"86.6216781201728";"89.5605323721102";"92.4497050827274";"95.0869923788515";"98.7374773853445";"98.3864199710624";"100";"103.156841568622";"105.291504532867";"106.833848874866";"108.566932118964";"108.695721960693";"110.06700893427";"112.411557302308";"115.157303224791";"117.244195476228";"118.690501577198";"2010A";
"United States";"111";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";
"Paraguay";"288";"Consumer Price Index; All items";"PCPI_IX";"Value";;;;;;"51.9288630990759";"56.9085032269579";"61.5354343863349";"67.7842252310338";"69.5411562432839";"72.7756286266925";"78.7825059101655";"81.6784869976359";"83.8706211046637";"88.0883301096067";"90.8446163765313";"94.5572748764238";"97.9636793466581";"101.858333333333";"104.666666666667";"106.516666666667";"2017M12";
"Paraguay";"288";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"2017M12";"2017M12";"2017M12";"2017M12";"2017M12";"2017M12";"2017M12";"2017M12";"2017M12";"2017M12";"2017M12";"2017M12";"2017M12";"2017M12";"2017M12";"2017M12";"2017M12";"2017M12";"2017M12";"2017M12";"2017M12";
"Mauritania; Islamic Rep. of";"682";"Consumer Price Index; All items";"PCPI_IX";"Value";;;;;;;;;;;"81.8033642842309";"86.4549650175157";"90.693356800688";"94.4381777724452";"97.7759710376627";"100.941666666667";"102.441666666667";"104.77225";"107.966666666667";"110.45";"113.085";"2014A";
"Mauritania; Islamic Rep. of";"682";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";
"Colombia";"233";"Consumer Price Index; All items";"PCPI_IX";"Value";"42.3583333333333";"45.7341666666667";"48.6391666666667";"52.1075";"55.1825";"57.97";"60.4583333333333";"63.8108333333333";"68.2766666666667";"71.145";"72.7608333333333";"75.2475";"77.6308333333333";"79.1975";"81.4925";"85.5591666666667";"91.9883333333333";"95.955";"99.0641666666667";"102.556666666667";"105.145833333333";"2018M12";
"Colombia";"233";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"2018M12";"2018M12";"2018M12";"2018M12";"2018M12";"2018M12";"2018M12";"2018M12";"2018M12";"2018M12";"2018M12";"2018M12";"2018M12";"2018M12";"2018M12";"2018M12";"2018M12";"2018M12";"2018M12";"2018M12";"2018M12";
"Guatemala";"258";"Consumer Price Index; All items";"PCPI_IX";"Value";;;;;;"73.1808965773809";"77.9821875";"83.3018340773809";"92.7613913690476";"94.4859207589286";"98.1326134672619";"104.230695684524";"108.1725";"112.870833333333";"116.729166666667";"119.5175";"124.834166666667";"130.3575";"135.248333333333";"140.2525";;"2010M12";
"Guatemala";"258";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"2010M12";"2010M12";"2010M12";"2010M12";"2010M12";"2010M12";"2010M12";"2010M12";"2010M12";"2010M12";"2010M12";"2010M12";"2010M12";"2010M12";"2010M12";"2010M12";"2010M12";"2010M12";"2010M12";"2010M12";;
"Cameroon";"622";"Consumer Price Index; All items";"PCPI_IX";"Value";;;;;;;;;;;"96.8125017938687";"99.6584983892693";"102.391666666667";"104.5";"106.416666666667";"109.275";"110.216666666667";"110.925";"112.116666666667";"114.866666666667";"117.666666666667";"2010A";
"Cameroon";"622";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";"2010A";
"India";"534";"Consumer Price Index; All items";"PCPI_IX";"Value";"36.5662087996839";"37.9481519077342";"39.5788439672763";"41.0851629282725";"42.6329383646062";"44.4432824956774";"47.019445329933";"50.0159387950271";"54.1919030921262";"60.0892572521517";"67.2935926043991";"73.254701944533";"80.0765062161301";"88.8109658909786";"94.4532993305706";"100";"104.9410264584";"107.554988842843";"112.782913611731";"121.421740516417";;"2015A";
"India";"534";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";;
"Cyprus";"423";"Consumer Price Index; All items";"PCPI_IX";"Value";"76.1946954921723";"77.6980487729913";"79.8744915913518";"83.1805490257467";"85.0822369348434";"87.2604794578497";"89.2715606718249";"91.3896639957532";"95.6566551018334";"95.9687604337538";"98.3008405069171";"101.534396910883";"103.960108583622";"103.544935909533";"102.141913568598";"100";"98.5708333333333";"99.095";"100.5175";"100.769166666667";"100.125833333333";"2015A";
"Cyprus";"423";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";
"Indonesia";"536";"Consumer Price Index; All items";"PCPI_IX";"Value";"40.0638316666667";"44.6712183333333";"49.9871458333333";"53.3649358333333";"56.6010175";"62.5176341666667";"70.7128658333333";"75.24313";"82.9379925";"86.5759975";"91.0209858333333";"95.8961133333333";"99.9999875";"106.4125";"113.2175";"120.421666666667";"124.6675";"129.415833333333";"133.555";"137.6025";"140.2458";"2012A";
"Indonesia";"536";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"2012A";"2012A";"2012A";"2012A";"2012A";"2012A";"2012A";"2012A";"2012A";"2012A";"2012A";"2012A";"2012A";"2012A";"2012A";"2012A";"2012A";"2012A";"2012A";"2012A";"2012A";
"Gabon";"646";"Consumer Price Index; All items";"PCPI_IX";"Value";;;;;;;;;;;"82.1594739148081";"83.1974085802763";"85.4041518597332";"85.835819509251";"89.8619121587852";"89.5574643238694";"91.4441778082936";"93.8692095809387";"98.3271207865169";"100.75045910959";;"2018A";
"Gabon";"646";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"2018A";"2018A";"2018A";"2018A";"2018A";"2018A";"2018A";"2018A";"2018A";"2018A";"2018A";"2018A";"2018A";"2018A";"2018A";"2018A";"2018A";"2018A";"2018A";"2018A";;
"Uruguay";"298";"Consumer Price Index; All items";"PCPI_IX";"Value";;;;;;"68.645";"73.0366666666667";"78.9633333333333";"85.1833333333333";"91.1991666666667";"97.3083333333333";"105.183333333333";"113.700833333333";"123.450833333333";"134.41";"146.058333333333";"160.1375";"170.095";"183.033333333333";"197.46";;"2010M12";
"Uruguay";"298";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";;;;;;"2010M12";"2010M12";"2010M12";"2010M12";"2010M12";"2010M12";"2010M12";"2010M12";"2010M12";"2010M12";"2010M12";"2010M12";"2010M12";"2010M12";"2010M12";;
"Côte d'Ivoire";"662";"Consumer Price Index; All items";"PCPI_IX";"Value";"69.9874787847345";"73.0400030663328";"75.2876374082819";"77.7697258621505";"78.9035994097195";"81.9696594613809";"83.99200792069";"85.5811419965831";"90.9800520381615";"91.9075978331308";"93.0348041927454";"97.6050774997139";"98.8783466666425";"101.430565255649";"101.885666022314";"103.160764671871";"103.906801098584";"104.619478172883";"104.995490026019";"103.833333333333";"106.351298486667";"2014A";
"Côte d'Ivoire";"662";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";
"West Bank and Gaza";"487";"Consumer Price Index; All items";"PCPI_IX";"Value";"60.8183613498128";"61.5620390029435";"65.0769333834121";"67.9422917263203";"69.9833970595398";"72.8577906301619";"75.6572355779352";"77.0642663209379";"84.685920631648";"87.0181157136704";"90.2805617303624";"92.8781534012145";"95.4593187224229";"97.1054185808795";"98.7882410165425";"100.202504794195";"99.9829544879087";"100.195489188333";"99.9999999999993";"101.580183336394";;"2018A";
"West Bank and Gaza";"487";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"2018A";"2018A";"2018A";"2018A";"2018A";"2018A";"2018A";"2018A";"2018A";"2018A";"2018A";"2018A";"2018A";"2018A";"2018A";"2018A";"2018A";"2018A";"2018A";"2018A";;
"Hungary";"944";"Consumer Price Index; All items";"PCPI_IX";"Value";"70.2";"76.6";"80.6333333333333";"84.3916666666667";"90.0833333333333";"93.2916666666667";"96.9583333333333";"104.675";"111";"115.675";"121.291666666667";"126.058333333333";"133.183333333333";"135.491666666667";"135.183333333333";"135.1";"135.633333333333";"138.818333333333";"142.775";"147.541666666667";"152.45";"2006M12";
"Hungary";"944";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"2006M12";"2006M12";"2006M12";"2006M12";"2006M12";"2006M12";"2006M12";"2006M12";"2006M12";"2006M12";"2006M12";"2006M12";"2006M12";"2006M12";"2006M12";"2006M12";"2006M12";"2006M12";"2006M12";"2006M12";"2006M12";
"Slovenia; Rep. of";"961";"Consumer Price Index; All items";"PCPI_IX";"Value";"62.8008333333333";"68.0633333333333";"73.155";"77.2108333333333";"79.985";"81.9458333333333";"83.96";"87.0308333333333";"91.9458333333333";"92.7175";"94.3875";"96.0891666666667";"98.585";"100.329166666667";"100.529166666667";"100.000833333333";"99.9458333333333";"101.374166666667";"103.136666666667";"104.818333333333";"104.760833333333";"2015A";
"Slovenia; Rep. of";"961";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";
"China; P.R.: Mainland";"924";"Consumer Price Index; All items";"PCPI_IX";"Value";"63.1635133333333";"63.6177383333333";"63.152075";"63.86418";"66.3067533333333";"67.4846358333333";"68.5977483333333";"71.9019425";"76.1623133333333";"75.6077258333333";"78.0085166666667";"82.3410308333333";"84.4979741666667";"86.7127083333333";"88.3790158333333";"89.6490433333333";"91.4420258333333";"92.8988216666667";"94.8262775";"97.5755133333333";"99.9362766666667";"2020A";
"China; P.R.: Mainland";"924";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"2020A";"2020A";"2020A";"2020A";"2020A";"2020A";"2020A";"2020A";"2020A";"2020A";"2020A";"2020A";"2020A";"2020A";"2020A";"2020A";"2020A";"2020A";"2020A";"2020A";"2020A";
"Comoros; Union of the";"632";"Consumer Price Index; All items";"PCPI_IX";"Value";;;;;;;;;;;"147.579698379945";"150.299094888664";"159.790098721433";"152.927316410847";;;;;;;;"1999A";
"Comoros; Union of the";"632";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";;;;;;;;;;;"1999A";"1999A";"1999A";"1999A";;;;;;;;
"Mali";"678";"Consumer Price Index; All items";"PCPI_IX";"Value";;;;;;;;;;;"92.7253763748775";"95.4660083539434";"100.547786624416";"99.9377266474592";"100.820990813648";"102.283591426072";"100.442847769029";"102.210498687664";"102.516666666667";"100.816666666667";;"2014A";
"Mali";"678";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";"2014A";;
"New Zealand";"196";"Consumer Price Index; All items";"PCPI_IX";"Value";"69.775635";"71.607815";"73.5248225";"74.814135";"76.527565";"78.851725";"81.5054025";"83.4420875";"86.7455175";"88.58075";"90.6199";"94.269985";"95.269165";"96.34992";"97.5326225";"97.818105";"98.450245";"100.27235";"101.875";"103.525";"105.3";"2017Q2";
"New Zealand";"196";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"2017Q2";"2017Q2";"2017Q2";"2017Q2";"2017Q2";"2017Q2";"2017Q2";"2017Q2";"2017Q2";"2017Q2";"2017Q2";"2017Q2";"2017Q2";"2017Q2";"2017Q2";"2017Q2";"2017Q2";"2017Q2";"2017Q2";"2017Q2";"2017Q2";
"Italy";"136";"Consumer Price Index; All items";"PCPI_IX";"Value";"75.0573908333333";"77.1478633333333";"79.0498075";"81.1624575";"82.9534991666667";"84.6003691666667";"86.3692308333333";"87.9495641666667";"90.8939683333333";"91.5981858333333";"92.9955308333333";"95.581395";"98.4883725";"99.6899241666667";"99.9302241666667";"99.9689875";"99.875";"101.1";"102.25";"102.875";"102.733333333333";"2015A";
"Italy";"136";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";
"Japan";"158";"Consumer Price Index; All items";"PCPI_IX";"Value";"99.0916666666667";"98.3583333333333";"97.45";"97.2";"97.1916666666667";"96.9166666666667";"97.1583333333333";"97.2166666666667";"98.5583333333333";"97.225";"96.525";"96.2666666666667";"96.2166666666667";"96.55";"99.2166666666667";"100";"99.8833333333333";"100.35";"101.333333333333";"101.816666666667";"101.8";"2015A";
"Japan";"158";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";
"Germany";"134";"Consumer Price Index; All items";"PCPI_IX";"Value";"79.9302008333333";"81.5159016666667";"82.6740841666667";"83.5291225";"84.920495";"86.2341383333333";"87.59442";"89.6076391666667";"91.96287";"92.2504725";"93.2687416666667";"95.2042308333333";"97.1163991666667";"98.57773";"99.4716308333333";"99.9833333333333";"100.475";"101.991666666667";"103.758333333333";"105.258333333333";"105.791666666667";"2015A";
"Germany";"134";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";"2015A";
"Guinea";"656";"Consumer Price Index; All items";"PCPI_IX";"Value";;;;;;;"230.208333333333";"272.05";"334.8";"350.483333333333";"404.675";"491.075";"565.841666666667";"633.108333333333";"677.88188895";"751.233333333333";"812.625";"885.066666666667";"972.033333333333";"1064.09246576667";"1176.90605926667";"2002A";
"Guinea";"656";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";;;;;;;"2002A";"2002A";"2002A";"2002A";"2002A";"2002A";"2002A";"2002A";"2002A";"2002A";"2002A";"2002A";"2002A";"2002A";"2002A";
"Kuwait";"443";"Consumer Price Index; All items";"PCPI_IX";"Value";;;;;;;;;;;"90.1977115117892";"94.5627427184466";"97.6408980582524";"100.259916782247";"103.176404299584";"106.552028432732";"109.959986130374";"112.348133379565";"112.958333333333";"114.191666666667";;"2013A";
"Kuwait";"443";"Consumer Price Index; All items";"PCPI_IX";"Reference Period";"2013A";"2013A";"2013A";"2013A";"2013A";"2013A";"2013A";"2013A";"2013A";"2013A";"2013A";"2013A";"2013A";"2013A";"2013A";"2013A";"2013A";"2013A";"2013A";"2013A";;
"Mexico";"273";"Consumer Price Index; All items";"PCPI_IX";"Value";"46.4753858333333";"49.4348166666667";"51.9217475";"54.2825775";"56.8275666666667";"59.0938825";"61.2386758333333";"63.6679216666667";"66.9308916666667";"70.4764591666667";"73.4059733333333";"75.9071925";"79.0281241666667";"82.0362433333333";"85.332965";"87.6545683333333";"90.1279241666667";"95.5729641666667";"100.255418333333";"103.900666666667";"107.43";"2018M07";
